0,3.182605
1,1.600153
14,2.539971
28,3.490041
41,4.095831
54,4.944835
67,6.043414
80,6.780892
93,7.732798
106,8.604906
119,9.250512
132,9.922657
146,10.77611
159,11.59583
172,12.34512
185,12.91058
198,13.5253
211,14.24326
224,15.07045
237,15.75072
250,16.36619
264,16.94812
277,17.56841
290,18.31192
303,18.85125
316,19.60993
329,20.20922
342,20.62009
355,21.15175
368,21.70612
381,22.38492
395,23.05464
408,23.39678
421,24.08859
434,24.5522
447,25.20778
460,25.52163
473,26.05269
486,26.50481
499,26.91907
513,27.56927
526,28.19671
539,28.55696
552,29.08429
565,29.28173
578,29.91086
591,30.16971
604,30.69035
618,31.28665
631,31.2405
644,31.94684
657,32.38815
670,32.60412
683,33.45698
696,33.30053
709,34.03999
722,34.19841
736,34.76628
749,34.81882
762,35.62161
775,35.71564
788,36.11085
801,36.56073
814,36.77923
827,37.26889
840,37.4304
854,37.56028
867,37.75028
880,38.54582
893,38.69805
906,38.84786
919,39.40178
932,39.31078
945,40.38056
958,39.97687
972,40.18374
985,40.73942
998,40.66456
1011,41.3958
1024,41.54564
1037,41.75916
1050,42.07381
1063,42.52939
1076,42.4779
1090,42.78065
1103,42.95364
1116,43.39927
1129,43.71342
1142,43.91428
1155,44.02075
1168,44.66263
1181,44.40305
1194,44.7457
1208,44.85806
1221,44.88048
1234,45.56204
1247,45.69534
1260,45.7732
1273,45.97409
1286,46.17457
1299,46.37018
1312,46.51052
1326,46.95201
