0,-1.316339
14,-1.814752
27,-2.4211
40,-3.251886
53,-3.703529
66,-4.361086
79,-4.996923
92,-5.575752
105,-6.22491
118,-6.667409
132,-7.341686
145,-7.784345
158,-8.526739
171,-8.839965
184,-9.580693
197,-10.08557
210,-10.68587
223,-11.19647
236,-11.66947
250,-12.25926
263,-12.69746
276,-13.09653
289,-13.64987
302,-14.07947
315,-14.62615
328,-15.18407
341,-15.59519
354,-15.9995
368,-16.55629
381,-16.90109
394,-17.40702
407,-17.84113
420,-18.15304
433,-18.58991
446,-18.93418
459,-19.57342
472,-19.86997
486,-20.26549
499,-20.74506
512,-21.20744
525,-21.50821
538,-21.88846
551,-22.25321
564,-22.65197
577,-22.93055
591,-23.30208
604,-23.81637
617,-23.98147
630,-24.49838
643,-24.7105
656,-25.02869
669,-25.32797
682,-25.70375
695,-25.9825
709,-26.17166
722,-26.69032
735,-27.06302
748,-27.40426
761,-27.5416
774,-27.97062
787,-28.25182
800,-28.48778
813,-28.81833
827,-29.09873
840,-29.31752
853,-29.59074
866,-29.89723
879,-30.26717
892,-30.45469
905,-30.74586
918,-31.02127
931,-31.20462
945,-31.49778
958,-31.71102
971,-31.96474
984,-32.27704
997,-32.49471
1010,-32.78273
1023,-32.92179
1036,-33.26787
1049,-33.47465
1063,-33.61846
1076,-34.08019
1089,-34.26238
1102,-34.48118
1115,-34.72499
1128,-34.6926
1141,-35.0434
1154,-35.23957
1167,-35.56899
1180,-35.57601
1194,-36.06379
1207,-36.19617
1220,-36.56729
1233,-36.58875
1246,-36.78228
1259,-36.89485
1272,-37.25612
1285,-37.55221
1298,-37.73019
1312,-37.95991
1325,-37.99242
1338,-38.34882
1351,-38.62977
1364,-38.66012
1377,-38.8167
1390,-39.19441
1403,-39.32574
1417,-39.2781
1430,-39.49732
1443,-39.73514
1456,-40.02365
1469,-40.1519
1482,-40.38509
1495,-40.49067
1508,-40.69269
1521,-40.90006
1535,-41.00836
1548,-41.20489
