0,-3.319561
1,-3.073614
2,-4.666585
4,-2.801682
5,-5.02743
6,-3.68292
8,-3.115125
9,-4.290364
10,-4.915759
12,-6.27615
13,-4.185797
14,-3.921798
16,-5.766539
29,-7.375058
42,-8.507331
55,-9.456704
68,-10.43885
81,-11.297
94,-12.03938
107,-12.67612
121,-13.18102
134,-13.72267
147,-14.14647
160,-14.53027
173,-14.97795
186,-15.39492
199,-15.77786
212,-16.00083
225,-16.33595
239,-16.66095
252,-16.94573
265,-17.10352
278,-17.3191
291,-17.5771
304,-17.90292
317,-18.1315
330,-18.05705
343,-18.4545
357,-18.4467
370,-18.80599
383,-18.86747
396,-19.14872
409,-19.12044
422,-19.36051
435,-19.41274
448,-19.62891
461,-19.81993
475,-19.9208
488,-19.95973
501,-20.21876
514,-20.19398
527,-20.4021
540,-20.44666
553,-20.51569
566,-20.70578
579,-20.59303
593,-20.82054
606,-20.97548
619,-20.87393
632,-21.25478
645,-21.02503
658,-21.34944
671,-21.38086
684,-21.48204
697,-21.59629
711,-21.71169
724,-21.65381
737,-21.80041
750,-21.95767
763,-21.88759
776,-21.97836
789,-22.168
802,-22.12688
815,-22.21591
829,-22.1864
842,-22.30126
855,-22.36464
868,-22.40942
881,-22.45576
894,-22.64706
907,-22.56194
920,-22.67408
933,-22.78094
947,-22.78094
960,-22.8845
973,-22.8224
986,-23.02562
999,-23.0084
1012,-23.02708
1025,-23.1698
1038,-23.08896
1051,-23.15408
1065,-23.30401
1078,-23.30528
1091,-23.36205
1104,-23.22335
1117,-23.45814
1130,-23.50792
1143,-23.3486
1156,-23.59123
1169,-23.66476
1183,-23.5531
1196,-23.62346
1209,-23.483
1222,-23.53774
1235,-23.52816
1248,-23.50695
1261,-23.5532
1274,-23.64691
1287,-23.5301
1300,-23.69671
1314,-23.58063
1327,-23.62526
1340,-23.51885
1353,-23.56701
1366,-23.61981
1379,-23.68889
1392,-23.67581
1405,-23.79041
1418,-23.69318
1432,-23.72686
1445,-23.63285
1458,-23.81524
1471,-23.84617
1484,-24.04468
1497,-23.87646
1510,-23.94204
1523,-23.85629
1536,-23.81818
1550,-23.88298
1563,-24.09476
1576,-24.07903
1589,-24.03462
1602,-24.04831
