0,5.483106
1,9.601858
2,6.382466
3,6.951488
4,6.644683
5,12.47674
6,9.842672
7,13.23838
8,13.56776
9,15.33299
11,15.71541
12,12.13446
13,16.48724
14,13.74878
15,12.8853
15,16.13275
16,15.96736
17,18.69534
18,17.88975
19,19.8866
20,19.23991
21,18.21504
22,23.50052
35,30.20166
48,36.35146
61,41.35969
75,46.25538
88,50.34565
101,54.01778
114,57.47165
127,60.40008
140,63.25705
153,65.79944
166,67.77207
179,70.0704
193,71.80618
206,73.80757
219,75.51607
232,77.02524
245,78.30943
258,79.47373
271,80.92179
284,82.04395
297,82.90558
311,83.67987
324,84.78349
337,85.8602
350,86.40786
363,87.19558
376,88.12357
389,88.56209
402,89.35898
415,89.91111
428,90.1913
442,91.10229
455,91.31688
468,91.79372
481,92.39415
494,92.88603
507,93.12387
520,93.62938
533,93.79634
546,94.15463
559,94.59582
573,94.81764
586,95.35591
599,95.56242
612,95.8069
625,96.2976
638,96.09269
651,96.56322
664,96.80608
677,97.20624
691,97.38027
704,97.56279
717,97.812
730,97.97868
743,98.01266
756,98.10898
769,98.2528
782,98.71212
795,98.64796
809,98.91752
822,99.17292
835,99.20377
848,99.38601
861,99.57756
874,99.66243
887,99.77094
900,99.88619
913,100.0433
927,100.1535
940,100.3061
953,100.4761
966,100.5742
979,100.347
992,100.8817
1005,100.7326
1018,100.8029
1031,101.0592
1044,101.0206
1058,101.136
1071,101.1685
1084,101.3193
1097,101.3073
1110,101.5277
1123,101.7892
1136,101.4902
1149,101.5917
1162,101.8996
1176,101.8687
1189,101.9205
1202,102.0498
1215,101.985
1228,101.9015
1241,101.9796
1254,102.5591
1267,102.1268
1280,102.4691
1294,102.5509
1307,102.4366
