0,-0.2808426
1,-0.2228258
2,-1.443224
4,-3.555267
5,-8.778448
6,-8.087645
8,-9.229006
9,-11.43718
10,-10.35359
12,-11.99146
13,-12.32284
14,-13.86529
16,-19.51748
29,-27.1661
42,-33.35653
55,-38.63377
68,-43.15011
81,-47.15114
94,-50.52443
108,-53.51779
121,-55.92082
134,-58.47973
147,-60.5002
160,-62.48536
173,-64.23753
186,-65.6807
199,-67.15373
212,-68.37029
225,-69.55611
239,-70.62014
252,-71.73818
265,-72.63002
278,-73.49268
291,-74.34885
304,-75.08125
317,-75.79391
330,-76.53011
344,-77.07556
357,-77.70221
370,-78.20936
383,-78.78659
396,-79.23622
409,-79.82047
422,-80.09223
435,-80.58224
448,-80.95023
461,-81.32502
475,-81.73641
488,-81.97131
501,-82.35966
514,-82.57583
527,-82.87357
540,-83.12553
553,-83.52673
566,-83.75023
579,-83.92885
593,-84.21808
606,-84.44969
619,-84.67029
632,-84.80479
645,-85.06164
658,-85.23175
671,-85.47489
684,-85.54656
697,-85.87065
711,-85.92377
724,-86.06685
737,-86.33392
750,-86.43287
763,-86.52394
776,-86.6284
789,-86.83919
802,-86.95176
815,-87.01317
829,-87.03891
842,-87.25902
855,-87.5171
868,-87.56884
881,-87.63445
894,-87.68627
907,-87.84796
920,-88.03701
934,-88.16572
947,-88.2665
960,-88.30708
973,-88.33058
986,-88.43801
999,-88.46997
1012,-88.6643
1025,-88.72713
1038,-88.81877
1051,-88.89653
1065,-89.02632
1078,-89.03707
1091,-89.12235
1104,-89.18245
1117,-89.2861
1130,-89.3894
1143,-89.36418
1156,-89.5316
1169,-89.433
1183,-89.45342
1196,-89.4436
1209,-89.52449
1222,-89.65757
1235,-89.78576
1248,-89.76128
1261,-89.7363
1274,-89.80971
1287,-89.93529
1301,-90.02472
1314,-90.19658
1327,-90.27814
1340,-90.25593
1353,-90.13354
1366,-90.23179
1379,-90.52414
1392,-90.52843
1405,-90.43712
1419,-90.54608
1432,-90.80493
1445,-90.58007
1458,-90.65231
