0,-2.327004
13,-3.513545
26,-4.376488
39,-5.796787
52,-6.627333
65,-8.051636
78,-9.08342
91,-10.10895
105,-11.25696
118,-12.27023
131,-13.3287
144,-14.29222
157,-15.28445
170,-16.19226
183,-17.00139
196,-18.05487
209,-18.82681
223,-19.81816
236,-20.63312
249,-21.4604
262,-22.31513
275,-23.18252
288,-23.9921
301,-24.65171
314,-25.42357
327,-26.42763
341,-27.06483
354,-27.79637
367,-28.4974
380,-29.0629
393,-29.80473
406,-30.57823
419,-31.3555
432,-32.06939
445,-32.72337
459,-32.96477
472,-34.02894
485,-34.31088
498,-35.0981
511,-35.6562
524,-36.09526
537,-36.67024
550,-37.38355
563,-37.88342
577,-38.54961
590,-39.12288
603,-39.44113
616,-39.92752
629,-40.25225
642,-40.89158
655,-41.38461
668,-42.03633
681,-42.38458
695,-42.91201
708,-43.55179
721,-43.59068
734,-44.30082
747,-44.43986
760,-45.03476
773,-45.59755
786,-46.1159
800,-46.45022
813,-46.84532
826,-47.2742
839,-47.50881
852,-47.92408
865,-48.30644
878,-48.65624
891,-49.03372
904,-49.5797
918,-49.81769
931,-50.24136
944,-50.46447
957,-50.77643
970,-51.22746
983,-51.57618
996,-51.92645
1009,-52.04201
1022,-52.47658
1036,-52.94753
1049,-53.0381
1062,-53.30878
1075,-53.54689
1088,-53.93277
1101,-54.35806
1114,-54.50587
1127,-54.77177
1140,-55.24213
1154,-55.49842
1167,-55.89379
1180,-55.78885
1193,-56.39644
1206,-56.36694
1219,-56.87829
1232,-57.12592
1245,-57.16084
1258,-57.55383
1272,-57.75089
