0,12.25026
13,19.43125
26,24.93539
39,29.38376
52,32.7322
65,35.84509
78,38.42902
91,40.42836
104,42.09734
118,43.64528
131,44.95675
144,46.01214
157,47.18255
170,48.27391
183,49.21488
196,50.28628
209,51.15847
222,51.16581
236,51.83926
249,52.16845
262,52.72878
275,53.41638
288,53.90337
301,54.78088
314,55.2793
327,55.2677
340,55.74461
354,55.62493
367,55.83799
380,56.07966
393,56.51431
406,56.92242
419,57.403
432,57.82674
445,57.81965
458,57.77979
472,57.71102
485,57.67372
498,57.89512
511,58.40713
524,58.89169
537,59.1808
550,59.29113
563,59.25664
576,59.01163
590,58.83319
603,59.12357
616,59.30928
629,59.67252
642,59.99441
655,60.20381
668,60.10381
681,60.01787
694,59.71184
708,59.97449
721,59.725
734,60.26274
747,60.37378
760,60.87508
773,61.00433
786,60.57295
799,60.68997
812,60.36714
826,60.4683
839,60.51138
852,60.72972
865,61.28625
878,61.29709
891,61.23338
904,61.39755
917,60.97228
931,61.05777
944,60.85635
957,61.12283
970,61.28331
983,61.62034
996,61.81752
1009,61.99904
1022,61.51877
1035,61.34867
1049,61.11667
1062,61.17563
1075,61.52219
1088,61.84171
1101,62.22862
1114,62.1548
1127,62.20603
1140,61.89073
1153,61.87188
1167,61.68845
1180,61.73443
1193,61.89601
1206,62.33154
1219,62.24972
1232,62.52098
1245,62.45708
1258,62.22116
