0,-0.9587765
13,-1.122992
26,-1.289179
39,-1.938845
52,-2.170598
66,-2.44982
79,-2.282231
92,-2.434583
105,-2.933935
118,-2.825582
131,-3.121078
144,-3.593915
157,-3.756267
170,-3.861929
184,-4.054619
197,-4.404081
210,-4.355024
223,-4.939942
236,-4.977352
249,-5.144852
262,-5.28679
275,-5.786474
288,-5.694876
302,-6.004725
315,-6.130089
328,-6.441882
341,-6.540902
354,-6.647535
367,-6.824768
380,-7.378411
393,-7.703191
406,-7.56302
420,-7.615527
433,-8.020491
446,-8.021748
459,-8.238834
472,-8.464232
485,-8.586207
498,-8.91039
511,-8.893173
524,-9.294388
538,-9.383585
551,-9.727871
564,-9.655639
577,-9.873072
590,-10.00503
603,-10.09845
616,-10.56501
629,-10.67948
642,-10.71356
656,-10.83083
669,-11.2613
682,-11.29343
695,-11.33527
708,-11.59526
721,-11.79071
734,-11.81329
747,-11.96101
761,-12.29785
774,-12.3656
787,-12.35436
800,-12.37413
813,-12.7131
826,-12.99213
839,-13.08112
852,-13.12141
865,-13.30544
879,-13.41986
892,-13.78641
905,-13.86717
918,-14.05693
931,-14.03481
944,-14.35605
957,-14.28982
970,-14.61754
983,-14.50226
997,-14.43049
1010,-14.85902
1023,-14.96829
1036,-15.05442
1049,-15.13172
1062,-15.29078
1075,-15.40181
1088,-15.75817
1101,-15.54796
1115,-15.9868
1128,-16.03652
1141,-16.19578
1154,-16.40016
1167,-16.30793
1180,-16.53054
1193,-16.54808
1206,-16.55339
1219,-16.77829
1233,-16.92353
1246,-16.95937
1259,-17.27512
1272,-17.21377
1285,-17.36937
